fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
GRANTS,0075,Grants Management Fund,5,Office of Budget and Management,2855,Central Grants Management,0166,DUES  SUBSC & MEM,500,500,500
GRANTS,0075,Grants Management Fund,5,Office of Budget and Management,2855,Central Grants Management,0190,TELEPHONE - CENTREX BILLINGS,2250,2250,2250
GRANTS,0075,Grants Management Fund,5,Office of Budget and Management,2855,Central Grants Management,0350,STATIONERY AND OFFICE SUPPLIES,5000,5000,5000
GRANTS,0J63,Community Development Block Grant - Disaster Recovery,5,Office of Budget and Management,2880,Community Development Block Grant - Disaster Recovery,0140,PROFESSIONAL AND TECHNICAL SERVICES,189000,189000,180000
GRANTS,0W29,Public Assistance,5,Office of Budget and Management,2816,Public Assistance,0140,PROFESSIONAL AND TECHNICAL SERVICES,150000000,150000000,168820000
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,5,Office of Budget and Management,290H,American Rescue Plan Fiscal Recovery,0140,PROFESSIONAL AND TECHNICAL SERVICES,117592000,117592000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,5,Office of Budget and Management,290H,American Rescue Plan Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,0,0,38000000
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,5,Office of Budget and Management,290H,American Rescue Plan Fiscal Recovery,9646,AMERICAN RESCUE PLAN REVENUE REPLACEMENT,1240000000,1240000000,1319592000
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0005,SALARIES AND WAGES - ON PAYROLL,0,0,136952
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,5185
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0044,FRINGE BENEFITS,0,0,69512
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0130,POSTAGE,0,0,500
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0135,DELEGATE AGENCIES,0,0,2000000
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,79856000,79856000,5370000
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0149,SOFTWARE MAINTENANCE AND LICENSING,0,0,600000
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0169,TECHNICAL MEETING COSTS,0,0,1500
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0350,STATIONERY AND OFFICE SUPPLIES,0,0,1000
GRANTS,028C,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,1246,HOUSING ASSISTANCE,0,0,52535351
GRANTS,0831,Home Program Income,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,0,0,12078000
GRANTS,0K32,Foreclosure Prevention,21,Department of Housing,2832,Foreclosure Prevention Program,0135,DELEGATE AGENCIES,566000,566000,0
GRANTS,0K32,Foreclosure Prevention,21,Department of Housing,2832,Foreclosure Prevention Program,9183,FORECLOSURE PREVENTION,0,0,450000
GRANTS,0K51,Low Income Housing Trust Fund,21,Department of Housing,2835,Low Income Housing Trust Fund,0938,LOW INCOME HOUSING,0,0,10000000
GRANTS,0K51,Low Income Housing Trust Fund,21,Department of Housing,2835,Low Income Housing Trust Fund,9103,REHABILITATION LOANS GT,10000000,10000000,0
GRANTS,0K73,Home Program,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,410000,410000,0
GRANTS,0K89,Home Program,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,638000,638000,0
GRANTS,0V24,Home Program,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,6137000,6137000,0
GRANTS,0V47,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,17367000,17367000,5912000
GRANTS,0W43,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0005,SALARIES AND WAGES - ON PAYROLL,1205679,1205679,0
GRANTS,0W43,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0015,SCHEDULE SALARY ADJUSTMENTS,4870,4870,0
GRANTS,0W43,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0044,FRINGE BENEFITS,565055,565055,0
GRANTS,0W43,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,17861396,17861396,19243000
GRANTS,0W74,Home Program,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,25354000,25354000,25354000
GRANTS,0W82,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,20725000,20725000,20160000
GRANTS,0Y74,Abandoned Residential Property Relief,21,Department of Housing,2834,Abandoned Residential Property Relief,0140,PROFESSIONAL AND TECHNICAL SERVICES,2184000,2184000,2184000
GRANTS,G118,Abandoned Residential Property Relief,21,Department of Housing,2834,Abandoned Residential Property Relief,0140,PROFESSIONAL AND TECHNICAL SERVICES,1920000,1920000,1920000
GRANTS,G209,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0005,SALARIES AND WAGES - ON PAYROLL,0,0,1584110
GRANTS,G209,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,10910
GRANTS,G209,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0044,FRINGE BENEFITS,0,0,785485
GRANTS,G209,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,350000
GRANTS,G209,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,0801,INDIRECT COSTS,0,0,1149240
GRANTS,G209,Home Investment Partnership,21,Department of Housing,2833,Home Investment Partnership,9103,REHABILITATION LOANS GT,0,0,16094255
GRANTS,GA02,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0135,DELEGATE AGENCIES,0,0,17200000
GRANTS,GA02,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,102201000,102201000,0
GRANTS,GA02,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,0149,SOFTWARE MAINTENANCE AND LICENSING,0,0,100000
GRANTS,GA02,Emergency Rental Assistance Program,21,Department of Housing,2836,Emergency Rental Assistance Program,1246,HOUSING ASSISTANCE,0,0,84901000
GRANTS,011C,City Arts,23,Department of Cultural Affairs and Special Events,2879,City Arts,0140,PROFESSIONAL AND TECHNICAL SERVICES,46000,46000,0
GRANTS,0P72,DCASE - Private Grants,23,Department of Cultural Affairs and Special Events,2864,Chicago Cultural Center Foundation,0140,PROFESSIONAL AND TECHNICAL SERVICES,101000,101000,101000
GRANTS,0P72,DCASE - Private Grants,23,Department of Cultural Affairs and Special Events,2869,Millennium Park Winter Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,350000,350000,350000
GRANTS,0P72,DCASE - Private Grants,23,Department of Cultural Affairs and Special Events,2878,Department of Cultural Affairs and Special Events - Private Grants,0140,PROFESSIONAL AND TECHNICAL SERVICES,559000,559000,1040000
GRANTS,0P72,DCASE - Private Grants,23,Department of Cultural Affairs and Special Events,2882,Builders Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,750000,750000,0
GRANTS,0W75,Community Arts Access Program,23,Department of Cultural Affairs and Special Events,2839,Community Arts Access Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,141000,141000,0
GRANTS,0W76,Partners in Excellence,23,Department of Cultural Affairs and Special Events,2838,Partners in Excellence,0140,PROFESSIONAL AND TECHNICAL SERVICES,54000,54000,0
GRANTS,0Y55,Cultural Sector Building,23,Department of Cultural Affairs and Special Events,2877,Cultural Sector Building,0140,PROFESSIONAL AND TECHNICAL SERVICES,100000,100000,1600000
GRANTS,0Z44,Visual Arts Exhibition,23,Department of Cultural Affairs and Special Events,2855,Visual Arts Exhibition,0140,PROFESSIONAL AND TECHNICAL SERVICES,287000,287000,450000
GRANTS,0Z48,Cultural Fund,23,Department of Cultural Affairs and Special Events,2851,Cultural Fund,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,100000
GRANTS,0Z59,Our Town,23,Department of Cultural Affairs and Special Events,2872,Our Town Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,1000,1000,0
GRANTS,0Z60,Our Town,23,Department of Cultural Affairs and Special Events,2872,Our Town Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,30000,30000,0
GRANTS,G067,Community Arts Access Program,23,Department of Cultural Affairs and Special Events,2839,Community Arts Access Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,36000,36000,0
GRANTS,G068,Partners In Excellence,23,Department of Cultural Affairs and Special Events,2838,Partners in Excellence,0140,PROFESSIONAL AND TECHNICAL SERVICES,54000,54000,0
GRANTS,G077,DCASE - Private Grants,23,Department of Cultural Affairs and Special Events,2878,Department of Cultural Affairs and Special Events - Private Grants,0140,PROFESSIONAL AND TECHNICAL SERVICES,700000,700000,0
GRANTS,G077,DCASE - Private Grants,23,Department of Cultural Affairs and Special Events,2878,Department of Cultural Affairs and Special Events - Private Grants,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,500000
GRANTS,G217,Farmers Markets,23,Department of Cultural Affairs and Special Events,2829,Farmers Markets,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,168000
GRANTS,G218,Farmers Markets,23,Department of Cultural Affairs and Special Events,2829,Farmers Markets,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,42000
GRANTS,G219,Community Arts Access Program,23,Department of Cultural Affairs and Special Events,2839,Community Arts Access Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,145000
GRANTS,G220,Community Arts Access Program,23,Department of Cultural Affairs and Special Events,2839,Community Arts Access Program,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,37000
GRANTS,G221,Art Works,23,Department of Cultural Affairs and Special Events,2865,Art Works,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,100000
GRANTS,G222,Art Works,23,Department of Cultural Affairs and Special Events,2865,Art Works,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,100000
GRANTS,G225,Partners In Excellence,23,Department of Cultural Affairs and Special Events,2838,Partners in Excellence,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,55000
GRANTS,G226,Partners In Excellence,23,Department of Cultural Affairs and Special Events,2838,Partners in Excellence,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,55000
GRANTS,G253,Shuttered Venue Operators Grant Program,23,Department of Cultural Affairs and Special Events,2883,Shuttered Venue Operators Grant Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,1211000,1211000,1211000
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,23,Department of Cultural Affairs and Special Events,290H,American Rescue Plan Fiscal Recovery,0999,CULTURAL PROGRAMMING GRANTS,21300000,21300000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,23,Department of Cultural Affairs and Special Events,290H,American Rescue Plan Fiscal Recovery,9102,SPECIAL PROGRAM COSTS,14700000,14700000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,23,Department of Cultural Affairs and Special Events,290H,American Rescue Plan Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,0,0,36000000
GRANTS,0075,Grants Management Fund,27,Department of Finance,2855,Central Grants Management,0005,SALARIES AND WAGES - ON PAYROLL,364415,364415,688527
GRANTS,0075,Grants Management Fund,27,Department of Finance,2855,Central Grants Management,0015,SCHEDULE SALARY ADJUSTMENTS,3430,3430,8407
GRANTS,0075,Grants Management Fund,27,Department of Finance,2855,Central Grants Management,0044,FRINGE BENEFITS,183158,183158,358074
GRANTS,0075,Grants Management Fund,27,Department of Finance,2855,Central Grants Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,651997,651997,147992
GRANTS,033C,Community Development Block Grant - CARES Act,38,Department of Assets  Information  and Services,280A,Community Development Block Grant - CARES Act,0140,PROFESSIONAL AND TECHNICAL SERVICES,4000000,4000000,4000000
GRANTS,0U10,Public Health Emergency Preparedness (PHEP),38,Department of Assets  Information  and Services,2853,Public Health Emergency Preparedness (PHEP),0005,SALARIES AND WAGES - ON PAYROLL,349026,349026,360829
GRANTS,0U10,Public Health Emergency Preparedness (PHEP),38,Department of Assets  Information  and Services,2853,Public Health Emergency Preparedness (PHEP),0006,SALARY PROVISION,0,0,453
GRANTS,0U10,Public Health Emergency Preparedness (PHEP),38,Department of Assets  Information  and Services,2853,Public Health Emergency Preparedness (PHEP),0044,FRINGE BENEFITS,163394,163394,173718
GRANTS,0U10,Public Health Emergency Preparedness (PHEP),38,Department of Assets  Information  and Services,2853,Public Health Emergency Preparedness (PHEP),0140,PROFESSIONAL AND TECHNICAL SERVICES,339580,339580,367000
GRANTS,0V27,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,407000,407000,407000
GRANTS,0V61,Urban Area Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,4917000,4917000,673000
GRANTS,0W59,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0005,SALARIES AND WAGES - ON PAYROLL,376518,376518,0
GRANTS,0W59,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0006,SALARY PROVISION,833,833,833
GRANTS,0W59,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0044,FRINGE BENEFITS,181863,181863,0
GRANTS,0W59,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,5220786,5220786,5779167
GRANTS,0W96,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,5499000,5499000,2194000
GRANTS,0Z39,Anadarko / Streeterville Removal,38,Department of Assets  Information  and Services,2852,Anadarko / Streeterville Removal,0005,SALARIES AND WAGES - ON PAYROLL,80002,80002,90059
GRANTS,0Z39,Anadarko / Streeterville Removal,38,Department of Assets  Information  and Services,2852,Anadarko / Streeterville Removal,0044,FRINGE BENEFITS,37452,37452,43358
GRANTS,0Z39,Anadarko / Streeterville Removal,38,Department of Assets  Information  and Services,2852,Anadarko / Streeterville Removal,0140,PROFESSIONAL AND TECHNICAL SERVICES,44601546,44601546,44366583
GRANTS,G046,Municipal Brownfields Redevelopment,38,Department of Assets  Information  and Services,2848,Municipal Brownfields Redevelopment,0140,PROFESSIONAL AND TECHNICAL SERVICES,500000,500000,495000
GRANTS,G092,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,6000000,6000000,6000000
GRANTS,G188,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0005,SALARIES AND WAGES - ON PAYROLL,0,0,391104
GRANTS,G188,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0044,FRINGE BENEFITS,0,0,194050
GRANTS,G188,Urban Areas Security Initiative,38,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,5914846
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,38,Department of Assets  Information  and Services,290H,American Rescue Plan Fiscal Recovery,0139,IT DEVELOPMENT,10000000,10000000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,38,Department of Assets  Information  and Services,290H,American Rescue Plan Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,0,0,10000000
GRANTS,0M53,Election Assistance Grant,39,Board of Election Commissioners,2801,Election Assistance Grant,0140,PROFESSIONAL AND TECHNICAL SERVICES,188000,188000,0
GRANTS,0N14,Help America Vote Act  - Elections Security Grant,39,Board of Election Commissioners,2800,Help America Vote Act  - Elections Security Grant,0140,PROFESSIONAL AND TECHNICAL SERVICES,2607000,2607000,0
GRANTS,002C,Housing Opportunities for People with AIDS,41,Chicago Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),0140,PROFESSIONAL AND TECHNICAL SERVICES,1539000,1539000,433000
GRANTS,004C,Ryan White HIV Care Act - Part A Emergency Relief,41,Chicago Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,0135,DELEGATE AGENCIES,900000,900000,0
GRANTS,004C,Ryan White HIV Care Act - Part A Emergency Relief,41,Chicago Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,0140,PROFESSIONAL AND TECHNICAL SERVICES,20000,20000,0
GRANTS,004C,Ryan White HIV Care Act - Part A Emergency Relief,41,Chicago Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,0340,MATERIAL AND SUPPLIES,60000,60000,0
GRANTS,004C,Ryan White HIV Care Act - Part A Emergency Relief,41,Chicago Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,0350,STATIONERY AND OFFICE SUPPLIES,10000,10000,0
