fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,740,O'HARE REVENUE FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,270,LOCAL TRANSPORTATION,1615,1615,1615
LOCAL,740,O'HARE REVENUE FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,320,GASOLINE,3812,3812,3812
LOCAL,740,O'HARE REVENUE FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,340,MATERIAL AND SUPPLIES,4450,4450,4450
LOCAL,740,O'HARE REVENUE FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,348,BOOKS AND RELATED MTL,1082,1082,1082
LOCAL,740,O'HARE REVENUE FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,350,STATIONERY AND OFFICE SUPPL,6662,6662,6662
LOCAL,740,O'HARE REVENUE FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,700,CONTINGENCIES,7352,7352,7352
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2011,CITY COMPTROLLER,140,PROF & TECHNICAL SERVICES,6552,6552,6552
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,1966596,1966596,1874892
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJ,4630,4630,4902
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,6000,6000,6000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,39,STUDENT AS TRAINEES,15000,15000,15000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,130,POSTAGE,5000,5000,5000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,140,PROF & TECHNICAL SERVICES,117000,117000,117000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,149,SOFTWARE MAINT/LICENSING,6000,6000,6000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,152,ADVERTISING,1000,1000,1000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,162,REPAIR/MAINT EQUIPMENT,20000,20000,20000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,166,"DUES, SUBSC & MEM",500,500,500
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,2000,2000,2000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,190,TELEPHONE-CENTREX,7500,7500,7800
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,197,TELEPHONE-MAINTENANCE,500,500,300
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TRAVELERS,1000,1000,1000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,270,LOCAL TRANSPORTATION,1500,1500,1500
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MTL,1000,1000,1000
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPL,10540,10540,10540
LOCAL,740,O'HARE REVENUE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,50000,50000,50000
LOCAL,740,O'HARE REVENUE FUND,28,CITY TREASURER,2005,CITY TREASURER,5,SALARIES AND WAGES - ON PAYROLL,72516,72516,76212
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,5,SALARIES AND WAGES - ON PAYROLL,1617994,1617994,1573318
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,15,SCHEDULE SALARY ADJ,0,0,3806
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,20,OVERTIME,173,173,1434
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,39,STUDENT AS TRAINEES,1500,1500,840
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,130,POSTAGE,1922,1922,1662
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,138,PROF SERV-IT MAINT,20125,20125,19275
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,140,PROF & TECHNICAL SERVICES,75578,75578,66009
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,141,APPRAISALS,200,200,200
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,143,COURT REPORTING,23646,23646,27939
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,145,LEGAL EXPENSES,3500,3500,4140
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,149,SOFTWARE MAINT/LICENSING,739,739,731
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,150,PUBLICATN & REPRODT-OUT,568,568,750
LOCAL,740,O'HARE REVENUE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,196,DATA CIRCUITS,172523,172523,165000
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,154,RENTAL-DATA HARDWARE EQ,7920,7920,9600
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,157,RENTAL EQUIPMENT AND SERVICES,705,705,660
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,162,REPAIR/MAINT EQUIPMENT,276,276,258
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,166,"DUES, SUBSC & MEM",19792,19792,19166
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,169,TECHNICAL MEETING COSTS,3840,3840,3000
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,178,FREIGHT/EXPENSE CHARGES,1282,1282,1494
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,181,MOBILE COMM SERVICES,3240,3240,1620
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,190,TELEPHONE-CENTREX,9180,9180,8520
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,197,TELEPHONE-MAINTENANCE,990,990,1690
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,229,TRAN/EXP ALLOWANCE,1840,1840,724
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,245,REIMBURSEMENT TRAVELERS,3734,3734,2373
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,270,LOCAL TRANSPORTATION,2442,2442,2414
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,348,BOOKS AND RELATED MTL,1615,1615,1577
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,350,STATIONERY AND OFFICE SUPPL,8611,8611,10110
LOCAL,740,O'HARE REVENUE FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,9438,REIMBURSEMENT - 2FM,5039,5039,1215
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,205194,205194,226026
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,15,SCHEDULE SALARY ADJ,303,303,2790
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,130,POSTAGE,396,396,396
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,140,PROF & TECHNICAL SERVICES,14050,14050,14050
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,168,EDUCATION DEVELOPMENT,15000,15000,15000
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,270,LOCAL TRANSPORTATION,600,600,600
LOCAL,740,O'HARE REVENUE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,350,STATIONERY AND OFFICE SUPPL,1297,1297,3000
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,5,SALARIES AND WAGES - ON PAYROLL,1254396,1254396,1229664
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,15,SCHEDULE SALARY ADJ,10150,10150,16766
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,130,POSTAGE,1200,1200,1200
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,140,PROF & TECHNICAL SERVICES,150000,150000,150000
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,162,REPAIR/MAINT EQUIPMENT,12000,12000,12000
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,190,TELEPHONE-CENTREX,374,374,374
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,245,REIMBURSEMENT TRAVELERS,0,1000,0
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,270,LOCAL TRANSPORTATION,1000,0,1000
LOCAL,740,O'HARE REVENUE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,350,STATIONERY AND OFFICE SUPPL,773,773,773
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,140,PROF & TECHNICAL SERVICES,30000,30000,30000
GRANTS,261,TB AND IMMUNIZATION,41,DEPARTMENT OF PUBLIC HEALTH,2820,IMMUNIZATION,270,LOCAL TRANSPORTATION,0,0,0
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,495040,495040,495040
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,1800000,1800000,1914342
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,650000,650000,706426
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,5356247,5356247,6510284
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,325,ALTERNATIVE FUEL,203000,203000,203000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,19000000,19000000,19760161
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,5901534,5901534,5263844
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,12,CONTRACT WAGE-PR,88864,88864,74796
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJ,2406,2406,3165
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,20,OVERTIME,440000,440000,340000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,140,PROF & TECHNICAL SERVICES,750000,750000,765000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,148,TESTING AND INSPECTING,10150,10150,9670
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,149,SOFTWARE MAINT/LICENSING,0,0,6580
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,64800,64800,60912
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTN & OPERTN-CY VEHL,1320000,1320000,1320000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,319,CLOTHING,0,0,3000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,338,"LICENSE STICKER,TAG AND PLATES",2500,12500,10000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,342,"DRUGS,MED AND CHEM MATL S",0,0,158
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,350,STATIONERY AND OFFICE SUPPL,1100,1100,1034
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,2550000,2540000,2669850
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,440,MACHINERY AND EQUIPMENT,48000,48000,48000
LOCAL,740,O'HARE REVENUE FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,450,VEHICLES,8000000,8000000,8000000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,5,SALARIES AND WAGES - ON PAYROLL,12752689,12752689,12353807
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,15,SCHEDULE SALARY ADJ,11590,11590,18594
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,20,OVERTIME,1310000,1310000,1975000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,21,SWORN/CIVILIAN PAY,45000,45000,45000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,22,DUTY AVAILABILITY,431480,431480,431480
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,24,COMPENSATORY TIME PAYMENT,242000,242000,242000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,27,SUPERVISORS QUARTERLY PAYMENT,64000,64000,64000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,60,SPECIALTY PAY,185000,185000,185000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,70,TUITION REIMBURSEMENT,25000,25000,25000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,88,FURLOUGH/COMP TIME,154000,154000,154000
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,91,UNIFORM ALLOWANCE,241200,241200,241200
LOCAL,740,O'HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,937,HOS/MED-NOT WORKER COMP,67500,67500,67500
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,4288439,4288439,4478984
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE-SALARY,39681,39681,0
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJ,26035,26035,23519
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,20,OVERTIME,185000,185000,185000
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,13250,13250,12250
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,319,CLOTHING,0,0,10304
LOCAL,740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,82080,82080,80513
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,18428072,18428072,18480530
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJ,38180,38180,37767
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,535000,535000,535000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN PAY,690000,690000,690000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,506596,506596,506596
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,138000,138000,138000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOP EDUCATION PRG,70000,70000,70000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,707000,707000,707000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,150000,150000,150000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,5000,5000,5000
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,35700,35700,35700
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH/COMP TIME,244200,244200,244200
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,198841,198841,198841
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROF & TECHNICAL SERVICES,145500,145500,145500
LOCAL,740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOS/MED-NOT WORKER COMP,157500,157500,157500
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,5,SALARIES AND WAGES - ON PAYROLL,81919571,81919571,88116538
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,11,CONTRACT WAGE-SALARY,115131,115131,0
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,12,CONTRACT WAGE-PR,670223,670223,1137687
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,15,SCHEDULE SALARY ADJ,234676,234676,233655
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,20,OVERTIME,5326219,5326219,5326219
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,39,STUDENT AS TRAINEES,175000,175000,175000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,49,WORKER'S COMPENSATION,12242520,12242520,12242520
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,91,UNIFORM ALLOWANCE,120500,120500,120500
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,130,POSTAGE,45000,45000,45000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,138,PROF SERV-IT MAINT,17462000,17462000,15624900
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,140,PROF & TECHNICAL SERVICES,65004600,65004600,69860100
GRANTS,880,DHS-HUD,50,FAMILY AND SUPPORT SERVICES,2835,EMERGENCY SHELTER - HUD,15,SCHEDULE SALARY ADJ,0,0,0
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,141,APPRAISALS,45000,45000,12000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,142,ACCOUNTING AND AUDITING,936400,936400,998200
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,144,ENGINEERING AND ARCH,1176000,1176000,1176000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,147,SURVEYS,25000,25000,25000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,148,TESTING AND INSPECTING,81500,81500,81500
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,149,SOFTWARE MAINT/LICENSING,430000,430000,461400
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,152,ADVERTISING,172500,172500,188000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,154,RENTAL-DATA HARDWARE EQ,81000,81000,81000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,155,RENTAL OF PROPERTY,3368400,3368400,3594600
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,157,RENTAL EQUIPMENT AND SERVICES,43357400,43357400,43530900
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,160,REPAIR/MAINT PROPERTY,7125000,7125000,6885000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,161,MAINT FACILITIES,27547400,27547400,29990100
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,162,REPAIR/MAINT EQUIPMENT,15169800,15169800,14480500
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,166,"DUES, SUBSC & MEM",272600,272600,271200
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,168,EDUCATION DEVELOPMENT,0,0,0
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,169,TECHNICAL MEETING COSTS,1323800,1323800,1526100
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,178,FREIGHT/EXPENSE CHARGES,45500,45500,45500
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,181,MOBILE COMM SERVICES,121000,201000,201000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,183,WATER,3250000,3250000,4684000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,185,WASTE DISPOSAL SERV,1035000,1035000,1045000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,186,PAGERS,35700,35700,29500
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,188,VEHICLE TRACKING SERVICE,45000,45000,45000
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,189,TELEPHONE NON-CENTREX,255600,255600,239400
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,190,TELEPHONE-CENTREX,987000,907000,759200
LOCAL,740,O'HARE REVENUE FUND,85,DEPARTMENT OF AVIATION,2015,CHICAGO-O'HARE INT'L AIRPORT,191,TELEPHONE-RELOCATIONS,15000,15000,3000
