fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
GRANTS,0191,ASSET FORFEITURE - STATE,57,CPD,2817,ASSET FORFEITURE - STATE,140,PROFESSIONAL AND TECHNICAL SERVICES,335000
GRANTS,0191,ASSET FORFEITURE - STATE,57,CPD,2817,ASSET FORFEITURE - STATE,157,RENTAL EQUIPMENT AND SERVICES,1800000
GRANTS,0657,POLICE,57,CPD,2816,ASSET FORFEITURE - FEDERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,300000
GRANTS,0B17,ASSET FORFEITURE - FEDERAL,57,CPD,2816,ASSET FORFEITURE - FEDERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,4740000
GRANTS,0K76,GET BEHIND THE VEST,57,CPD,2999,Get Behind the Vest,340,MATERIAL AND SUPPLIES,212000
GRANTS,0P87,CPD - PRIVATE GRANTS,57,CPD,2854,CPD - Private Grants,140,PROFESSIONAL AND TECHNICAL SERVICES,3788000
GRANTS,0U88,NAT. EXPLOSIVES DETECT. CANINE,57,CPD,2882,NAT. EXPLOSIVES DETECT. CANINE,140,PROFESSIONAL AND TECHNICAL SERVICES,758000
GRANTS,0V07,COMMUNITY POLICING DEVELOPMENT,57,CPD,2909,Community Policing Development,140,PROFESSIONAL AND TECHNICAL SERVICES,80000
GRANTS,0V19,EDWARD BYRNE MEMORIAL JAG,57,CPD,2996,Edward Byrne Memorial JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,975000
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,57,CPD,280V,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,2750000
GRANTS,0V49,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1663938
GRANTS,0V49,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,610527
GRANTS,0V49,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,15,SCHEDULE SALARY ADJUSTMENTS,48675
GRANTS,0V49,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,751860
GRANTS,0V50,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CPD,2996,Edward Byrne Memorial JAG,3,SCHEDULED WAGE ADJUSTMENTS,18815
GRANTS,0V50,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CPD,2996,Edward Byrne Memorial JAG,5,SALARIES AND WAGES - ON PAYROLL,501725
GRANTS,0V50,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CPD,2996,Edward Byrne Memorial JAG,44,FRINGE BENEFITS,219906
GRANTS,0V50,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CPD,2996,Edward Byrne Memorial JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,1528554
GRANTS,0V54,TRANSIT SECURITY PROGRAM,57,CPD,2921,TRANSIT SECURITY,20,OVERTIME,193000
GRANTS,0V54,TRANSIT SECURITY PROGRAM,57,CPD,2921,TRANSIT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,113000
GRANTS,0V59,PORT SECURITY,57,CPD,280N,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,570000
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,57,CPD,280V,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,6422000
GRANTS,0V68,PROJECT SAFE NEIGHBORHOOD,57,CPD,2859,PROJECT SAFE NEIGHBORHOODS,140,PROFESSIONAL AND TECHNICAL SERVICES,450000
GRANTS,0V69,TECHNOLOGY INNOVATION FOR PUBLIC SAFETY,57,CPD,2811,TECHNOLOGY OPPORTUNITIES,140,PROFESSIONAL AND TECHNICAL SERVICES,445000
GRANTS,0V75,FIRST RESPONDERS ADDICTION RECOVERY,57,CPD,280Q,1st Responders Addiction Rec.,140,PROFESSIONAL AND TECHNICAL SERVICES,966000
GRANTS,0V84,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,8251000
GRANTS,0V85,PORT SECURITY - MATCH,57,CPD,280N,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,199000
GRANTS,0V86,LOCAL LAW ENFORCEMENT CRIME GUN INTEL,57,CPD,280R,Gun Intelligence Integration,140,PROFESSIONAL AND TECHNICAL SERVICES,552000
GRANTS,0V87,PORT SECURITY,57,CPD,280N,Port Security,340,MATERIAL AND SUPPLIES,243000
GRANTS,0V87,PORT SECURITY,57,CPD,280N,Port Security,451,VEHICLES - POLICE AND FIRE,538000
GRANTS,0V88,PORT SECURITY,57,CPD,280N,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,261000
GRANTS,0V89,JUSTICE AND MENTAL HEALTH COLLABORATION,57,CPD,2935,JUSTICE AND MENTAL HEALTH,140,PROFESSIONAL AND TECHNICAL SERVICES,746000
GRANTS,0V91,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,5,SALARIES AND WAGES - ON PAYROLL,2108643
GRANTS,0V91,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,6,SALARY PROVISION,2459149
GRANTS,0V91,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,44,FRINGE BENEFITS,1080208
GRANTS,0V93,STEP,57,CPD,2968,STEP,140,PROFESSIONAL AND TECHNICAL SERVICES,663000
GRANTS,0V95,LOCAL ALCOHOL PROGRAM,57,CPD,2995,Local Alcohol Program,140,PROFESSIONAL AND TECHNICAL SERVICES,497000
GRANTS,0V97,INJURY PREVENTION,57,CPD,2987,INJURY PREVENTION,140,PROFESSIONAL AND TECHNICAL SERVICES,112000
GRANTS,0V99,EDWARD BYRNE MEMORIAL JAG,57,CPD,2996,Edward Byrne Memorial JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,2149000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,6,SALARY PROVISION,214000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,20,OVERTIME,686000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,140,PROFESSIONAL AND TECHNICAL SERVICES,194000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,245,REIMBURSEMENT TO TRAVELERS,6000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,340,MATERIAL AND SUPPLIES,112000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,421,MACHINERY AND EQUIPMENT,352000
GRANTS,0W50,MOTOR VEHICLE THEFT PREVENTION,57,CPD,2945,MOTOR VEHICLE THEFT PREVENTION,801,INDIRECT COSTS,44000
GRANTS,0W51,NCS - X IMPLEMENTATION,57,CPD,2881,DATA COLLECTIONS AND STUDIES,140,PROFESSIONAL AND TECHNICAL SERVICES,503000
GRANTS,0W88,INNOVATIONS IN COMMUNITY BASED CRIME RED,57,CPD,280S,Byrne CJ Innovation Program,20,OVERTIME,325000
GRANTS,0W91,INJURY PREVENTION - PEDESTRIAN SAFETY,57,CPD,2987,INJURY PREVENTION,140,PROFESSIONAL AND TECHNICAL SERVICES,119000
GRANTS,0W92,SAFE ROUTES TO SCHOOLS,57,CPD,2912,SAFE ROUTES TO SCHOOLS,340,MATERIAL AND SUPPLIES,150000
GRANTS,0W93,VIOLENCE AGAINST WOMEN - DOM VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,3,SCHEDULED WAGE ADJUSTMENTS,2828
GRANTS,0W93,VIOLENCE AGAINST WOMEN - DOM VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,5,SALARIES AND WAGES - ON PAYROLL,73146
GRANTS,0W93,VIOLENCE AGAINST WOMEN - DOM VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,15,SCHEDULE SALARY ADJUSTMENTS,1283
GRANTS,0W93,VIOLENCE AGAINST WOMEN - DOM VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,44,FRINGE BENEFITS,33051
GRANTS,0W93,VIOLENCE AGAINST WOMEN - DOM VIOLENCE,57,CPD,2844,VIOLENCE AGAINST WOMEN - DVP,140,PROFESSIONAL AND TECHNICAL SERVICES,23692
GRANTS,0W94,VIOLENCE AGAINST WOMEN - SEXUAL ASSAULT,57,CPD,2842,VIOLENCE AGAINST WOMEN - SAP,140,PROFESSIONAL AND TECHNICAL SERVICES,71000
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,57,CPD,280V,UASI,3,SCHEDULED WAGE ADJUSTMENTS,3485
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,57,CPD,280V,UASI,5,SALARIES AND WAGES - ON PAYROLL,78989
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,57,CPD,280V,UASI,44,FRINGE BENEFITS,40730
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,57,CPD,280V,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,7093796
GRANTS,0Z66,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1021657
GRANTS,0Z66,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,2693528
GRANTS,0Z66,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,526815
GRANTS,0Z67,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1021657
GRANTS,0Z67,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,2693528
GRANTS,0Z67,COPS HIRING PROGRAM,57,CPD,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,526815
GRANTS,0Z69,TRANSIT SECURITY,57,CPD,2921,TRANSIT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,7945000
GRANTS,0Z70,PAUL COVERDELL FORENSIC SCIENCE IMPROVMT,57,CPD,280A,Coverdell Forensic Science,140,PROFESSIONAL AND TECHNICAL SERVICES,250000
GRANTS,0Z71,BJA BODY WORN CAMERAS,57,CPD,280H,Body Worn Cameras,140,PROFESSIONAL AND TECHNICAL SERVICES,640000
GRANTS,0Z72,BJA BODY WORN CAMERAS,57,CPD,280H,Body Worn Cameras,140,PROFESSIONAL AND TECHNICAL SERVICES,640000
GRANTS,0Z73,PORT SECURITY,57,CPD,280N,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,1287000
GRANTS,0Z74,STEP,57,CPD,2968,STEP,140,PROFESSIONAL AND TECHNICAL SERVICES,663000
GRANTS,0Z76,SMART POLICING INNOVATION,57,CPD,2982,SMART POLICING INNOVATION,140,PROFESSIONAL AND TECHNICAL SERVICES,662000
GRANTS,0Z85,LOCAL ALCOHOL PROGRAM,57,CPD,2995,Local Alcohol Program,140,PROFESSIONAL AND TECHNICAL SERVICES,503000
GRANTS,0U94,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,435000
GRANTS,0V26,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,547000
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,16322000
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,18397000
GRANTS,0V63,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,1305000
GRANTS,0V72,COMPLEX COORDINATED TERRORIST ATTACK,58,OEMC,2900,Complex Coor. Terrorist Attack,140,PROFESSIONAL AND TECHNICAL SERVICES,700000
GRANTS,0V81,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,183000
GRANTS,0W68,REGIONAL CATASTROPHIC PREPAREDNESS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,140,PROFESSIONAL AND TECHNICAL SERVICES,1500000
GRANTS,0W95,PORT SECURITY,58,OEMC,2831,PORT SECURITY,140,PROFESSIONAL AND TECHNICAL SERVICES,816000
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,3,SCHEDULED WAGE ADJUSTMENTS,8538
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,1391847
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,15,SCHEDULE SALARY ADJUSTMENTS,6025
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,44,FRINGE BENEFITS,636490
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,23773100
GRANTS,0W99,HAZARDOUS MATERIALS EMERGENCY PREP,58,OEMC,2825,HAZARDOUS MATERIALS EMERG PREP,140,PROFESSIONAL AND TECHNICAL SERVICES,125000
GRANTS,0Y76,PREPAREDNESS AND RESPONSE,58,OEMC,2902,Preparedness and Response,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000
GRANTS,0Y99,EMERGENCY MANAGEMENT ASSISTANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,625000
GRANTS,0Z94,EMERGENCY MANAGEMENT ASSISTANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,6,SALARY PROVISION,625000
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,3143000
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,5,SALARIES AND WAGES - ON PAYROLL,140838
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,44,FRINGE BENEFITS,63639
GRANTS,0V35,SECURING THE CITIES,59,CFD,2823,Securing the City,140,PROFESSIONAL AND TECHNICAL SERVICES,12499523
GRANTS,0V61,URBAN AREA SECURITY INITIATIVE,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,5980000
GRANTS,0V64,PORT SECURITY,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,194000
GRANTS,0V82,PORT SECURITY,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,65000
GRANTS,0W96,URBAN AREAS SECURITY INITIATIVE,59,CFD,2825,UASI,140,PROFESSIONAL AND TECHNICAL SERVICES,6006000
GRANTS,0W97,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,5,SALARIES AND WAGES - ON PAYROLL,908028
GRANTS,0W97,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,15,SCHEDULE SALARY ADJUSTMENTS,1443
GRANTS,0W97,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,44,FRINGE BENEFITS,430858
GRANTS,0W97,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,1859671
GRANTS,0Z87,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CFD,2810,FIRE ACAD TRNG/IMPROVEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,2838000
GRANTS,0Z88,PORT SECURITY,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,751000
GRANTS,0Z89,PORT SECURITY,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,251000
GRANTS,0Z91,PORT SECURITY,59,CFD,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,1100000
GRANTS,0Z92,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,236000
GRANTS,0Z93,ASSISTANCE TO FIREFIGHTERS,59,CFD,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,37000
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,3,SCHEDULED WAGE ADJUSTMENTS,19574
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,5,SALARIES AND WAGES - ON PAYROLL,500918
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,15,SCHEDULE SALARY ADJUSTMENTS,3662
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,44,FRINGE BENEFITS,228761
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,138,IT MAINTENANCE,17259
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,140,PROFESSIONAL AND TECHNICAL SERVICES,25978
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,446,PURCHASE - DATA HARDWARE,155323
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,9046,OPERATIONS AND MAINTENANCE RESERVE,5371000
GRANTS,0P20,IL DEPT OF COMMERCE,70,BACP,2815,CABLE LOCAL ORIGINATION,9470,REIMBURSEMENT - BACP,534525
GRANTS,0W65,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,6,SALARY PROVISION,333000
GRANTS,0Z42,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,6,SALARY PROVISION,333000
GRANTS,0L98,IDOT TRANSPORTATION FUNDS,84,CDOT,280E,IDOT Transportation Funds,140,PROFESSIONAL AND TECHNICAL SERVICES,79600000
GRANTS,0L99,NATIONAL PRIORITY SAFETY,84,CDOT,280G,National Priority Safety,140,PROFESSIONAL AND TECHNICAL SERVICES,1033000
GRANTS,0M07,CDOT - PRIVATE GRANTS,84,CDOT,2901,CDOT - Private Grants,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1000000
GRANTS,0W00,CHICAGO METROPOLITAN AGENCY FOR PLANNING,84,CDOT,2968,CMAP LOCAL ASSISTANCE PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,200000
GRANTS,0W01,CTA INFRASTRUCTURE IMPROVEMENT,84,CDOT,2996,CTA Infrastructure Improvement,140,PROFESSIONAL AND TECHNICAL SERVICES,1685000
GRANTS,0W02,CMAQ,84,CDOT,2805,CMAQ,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,26052000
GRANTS,0W03,COOK COUNTY HIGHWAY PROGRAM,84,CDOT,2873,COOK COUNTY HIGHWAY PROGRAM,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,6000000
GRANTS,0W04,CUBS FUND FOR NEIGHBORHOOD IMPROVEMENTS,84,CDOT,2995,Cubs Fund for Neighborhood Imp,140,PROFESSIONAL AND TECHNICAL SERVICES,250000
GRANTS,0W05,HIGH PRIORITY PROJECT PROGRAM,84,CDOT,2869,High Priority Project Program,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,1003000
GRANTS,0W06,HIGHWAY SAFETY IMPROVEMENT PROGRAM,84,CDOT,2925,HIGHWAY SAFETY IMPROVEMENT PGM,140,PROFESSIONAL AND TECHNICAL SERVICES,2633000
GRANTS,0W11,ILLINOIS TRANSPORTATION ENHANCEMENT,84,CDOT,2993,IL Transportation Enhancement,140,PROFESSIONAL AND TECHNICAL SERVICES,2304000
GRANTS,0W12,ISBP,84,CDOT,2906,ISPB,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,12260000
GRANTS,0W15,STATE PLANNING AND RESEARCH,84,CDOT,2981,State Planning and Research,140,PROFESSIONAL AND TECHNICAL SERVICES,3000000
GRANTS,0W16,STP,84,CDOT,2820,STP,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,97000000
GRANTS,0W18,TRANSPORTATION ALTERNATIVE,84,CDOT,2994,Transportation Alternatives,140,PROFESSIONAL AND TECHNICAL SERVICES,28898000
GRANTS,0W20,TRANSPORTATION PLANNING,84,CDOT,280P,Transportation Planning,140,PROFESSIONAL AND TECHNICAL SERVICES,875000
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,3,SCHEDULED WAGE ADJUSTMENTS,9035
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,5,SALARIES AND WAGES - ON PAYROLL,233696
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,15,SCHEDULE SALARY ADJUSTMENTS,3018
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,44,FRINGE BENEFITS,105597
GRANTS,0W21,UNIFORM WORK PROGRAM,84,CDOT,280H,Uniform Work Program,140,PROFESSIONAL AND TECHNICAL SERVICES,848654
GRANTS,0W23,ILLINOIS COMPETITIVE FREIGHT PROGRAM,84,CDOT,280L,Ill Competitive Freight Pgm,140,PROFESSIONAL AND TECHNICAL SERVICES,7200000
GRANTS,0W24,DCEO GRANT,84,CDOT,280M,DCEO,540,CONSTRUCTION OF BUILDINGS AND STRUCTURES,8000000
GRANTS,0623,AIP-MIDWAY,85,AVIATION,2805,AIP-MIDWAY,140,PROFESSIONAL AND TECHNICAL SERVICES,33906000
GRANTS,0623,AIP-MIDWAY,85,AVIATION,2807,MIDWAY TSA,140,PROFESSIONAL AND TECHNICAL SERVICES,5526000
GRANTS,0623,AIP-MIDWAY,85,AVIATION,2824,Midway - AIP - Noise Program,140,PROFESSIONAL AND TECHNICAL SERVICES,25000000
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2800,O'HARE - FAA (MOA) - PHASE II,140,PROFESSIONAL AND TECHNICAL SERVICES,7600000
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2810,AIP-O'HARE,140,PROFESSIONAL AND TECHNICAL SERVICES,70218000
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2811,O'HARE TRANS SEC ADM,140,PROFESSIONAL AND TECHNICAL SERVICES,51306000
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2813,O'HARE - AIP - NOISE PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,21418000
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2815,TSA EXPLOSIVES DETECT CANINE,140,PROFESSIONAL AND TECHNICAL SERVICES,1263000
GRANTS,0624,O'HARE AIRPORT,85,AVIATION,2825,AIP - Letter of Intent (LOI),140,PROFESSIONAL AND TECHNICAL SERVICES,65000000
GRANTS,0J63,CDBG - DISASTER RECOVERY,88,DWM,2880,CDBG - Disaster Recovery,140,PROFESSIONAL AND TECHNICAL SERVICES,7938000
GRANTS,0L69,ALBANY PARK FLOOD CONTROL,88,DWM,2809,Albany Park Flood Control,140,PROFESSIONAL AND TECHNICAL SERVICES,3704000
GRANTS,0J66,WOODSON BRANCH CONSTRUCTION,91,CPL,2846,Woodson Branch Construction,140,PROFESSIONAL AND TECHNICAL SERVICES,832000
GRANTS,0J84,INDEPENDENCE BRANCH CONSTRUCTION,91,CPL,2843,INDEPENDENCE BRANCH - CAPITAL,140,PROFESSIONAL AND TECHNICAL SERVICES,500000
GRANTS,0W66,PROJECT NEXT GENERATION,91,CPL,2849,Project Next Generation,140,PROFESSIONAL AND TECHNICAL SERVICES,40000
GRANTS,0W73,LEGLER LIBRARY BRANCH RENOVATION,91,CPL,2853,Legler Library Branch Renovatn,140,PROFESSIONAL AND TECHNICAL SERVICES,4000000
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,3,SCHEDULED WAGE ADJUSTMENTS,2993
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,5,SALARIES AND WAGES - ON PAYROLL,4966439
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,15,SCHEDULE SALARY ADJUSTMENTS,16708
GRANTS,0Z57,ILLINOIS LIBRARY DEVELOPMENT,91,CPL,2895,ILL LIBRARY DEVEL. PER CAPITA,44,FRINGE BENEFITS,2316860
GRANTS,0Z58,LIVE AND LEARN CONSTRUCTION,91,CPL,2852,Live and Learn Construction,140,PROFESSIONAL AND TECHNICAL SERVICES,125000
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,3,SCHEDULED WAGE ADJUSTMENTS,6002
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,5,SALARIES AND WAGES - ON PAYROLL,160056
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,15,SCHEDULE SALARY ADJUSTMENTS,1572
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,39,STUDENT AS TRAINEES,3472
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,44,FRINGE BENEFITS,70152
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,140,PROFESSIONAL AND TECHNICAL SERVICES,1449962
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,152,ADVERTISING,30000
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,157,RENTAL EQUIPMENT AND SERVICES,20000
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,159,LEASE/PURCHASE EQUIPMENT,8600
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,169,TECHNICAL MEETING COSTS,30000
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,190,TELEPHONE - CENTREX BILLINGS,1650
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,245,REIMBURSEMENT TO TRAVELERS,20000
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,270,LOCAL TRANSPORTATION,150
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,348,BOOKS AND RELATED MATERIAL,1630
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,350,STATIONERY AND OFFICE SUPPLIES,3500
CDBG,0J46,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,9438,REIMBURSEMENT - DAIS,5000
CDBG,0J46,CDBG,21,HOUSING,2556,Developer Services,3,SCHEDULED WAGE ADJUSTMENTS,11668
