fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2976,TRANSIT SECURITY GRANT PROGRAM,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,204400,204400,0
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2976,TRANSIT SECURITY GRANT PROGRAM,450,VEHICLES,116000,116000,0
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,5,SALARIES AND WAGES - ON PAYROLL,634197,634197,969473
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,6,SALARY PROVISION,5253584,5253584,3510304
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,11,CONTRACT WAGE - SALARY,0,0,63940
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,44,FRINGE BENEFITS,261219,261219,393283
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,423,COMMUNICATION DEVICES,91000,91000,91000
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,73000,73000,73000
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,446,PURCHASE - DATA HARDWARE,35000,35000,35000
GRANTS,0P46,US DEPT OF HOMELAND SECURITY,57,DEPARTMENT OF POLICE,2980,TRANSIT SECURITY,450,VEHICLES,324000,324000,324000
GRANTS,0P55,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2978,BYRNE MEMORIAL JAG,135,DELEGATE AGENCIES,1200000,1200000,1200000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,5,SALARIES AND WAGES - ON PAYROLL,0,0,91086
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,6,SALARY PROVISION,366000,366000,125315
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,11,CONTRACT WAGE - SALARY,0,0,479
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,44,FRINGE BENEFITS,0,0,35006
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,135,DELEGATE AGENCIES,1761585,1761585,2807000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,3053000,3053000,102000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,245,REIMBURSEMENT TO TRAVELERS,2000,2000,4500
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,340,MATERIAL AND SUPPLIES,63000,63000,18661
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,350,STATIONERY AND OFFICE SUPPLIES,0,0,32953
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,50000,50000,50000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,450,VEHICLES,3652415,3652415,1794000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,DEPARTMENT OF POLICE,2985,EDWARD BYRNE MEMORIAL JAG,801,INDIRECT COSTS,0,0,139000
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1072212,1072212,1614721
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,1301578,1301578,0
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,11,CONTRACT WAGE - SALARY,0,0,133662
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,15,SCHEDULE SALARY ADJUSTMENTS,291744,291744,19456
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,399466,399466,592161
CDBG,0J41,CDBG,57,DEPARTMENT OF POLICE,2505,COMMUNITY POLICING,5,SALARIES AND WAGES - ON PAYROLL,1419576,1419576,0
CDBG,0J41,CDBG,57,DEPARTMENT OF POLICE,2505,COMMUNITY POLICING,6,SALARY PROVISION,6684,6684,0
CDBG,0J41,CDBG,57,DEPARTMENT OF POLICE,2505,COMMUNITY POLICING,11,CONTRACT WAGE - SALARY,0,0,0
CDBG,0J41,CDBG,57,DEPARTMENT OF POLICE,2505,COMMUNITY POLICING,15,SCHEDULE SALARY ADJUSTMENTS,4936,4936,0
CDBG,0J41,CDBG,57,DEPARTMENT OF POLICE,2505,COMMUNITY POLICING,44,FRINGE BENEFITS,526237,526237,0
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,53655039,53655039,54555091
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,33337,33337,22112
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,12,CONTRACT WAGE - PREVAILING RATE,121513,121513,116408
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,198206,198206,314421
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,20,OVERTIME,6000000,6000000,6050000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,39,STUDENT AS TRAINEES,29170,29170,29000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,199450,199450,195800
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,130,POSTAGE,7138,7138,6326
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,138,IT MAINTENANCE,4135877,4135877,4275018
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,139,IT DEVELOPMENT,90000,90000,0
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,140,PROFESSIONAL AND TECHNICAL SERVICES,3192367,3192367,4398825
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,149,SOFTWARE MAINTENANCE AND LICENSING,1139000,1139000,389000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,152,ADVERTISING,3200,3200,1200
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,153,PROMOTIONS,0,0,2500
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,154,RENTAL-DATA HARDWARE EQ,1309000,1309000,73376
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,157,RENTAL EQUIPMENT AND SERVICES,430300,430300,448988
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,162,REPAIR/MAINT EQUIPMENT,1156470,1156470,806250
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,166,"DUES, SUBSC & MEM",12979,12979,21192
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,169,TECHNICAL MEETING COSTS,3995,3995,399
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,178,FREIGHT AND EXPRESS CHARGES,6500,6500,5500
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,189,TELEPHONE - NON-CENTREX BILLINGS,3161000,3161000,3184469
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,196,DATA CIRCUITS,2100000,2100000,2100000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,197,TELEPHONE - MAINTENANCE,376000,376000,376000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,229,TRANSPORTATION AND EXPENSE ALLOWANCE,95200,95200,91125
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,245,REIMBURSEMENT TO TRAVELERS,6600,6600,4275
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,270,LOCAL TRANSPORTATION,4150,4150,3000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,319,CLOTHING,154226,154226,150666
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,562840,562840,618746
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,348,BOOKS AND RELATED MATERIAL,2775,2775,3456
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,350,STATIONERY AND OFFICE SUPPLIES,53195,53195,67308
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,360,REPAIR PARTS AND MATERIAL,717620,717620,688007
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,365,ELECTRICAL SUPPLIES,131000,131000,127080
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,401,TOOL <= $100 UNIT,45000,45000,41850
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,0,0,26702
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,1809282,1809282,1817577
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,18311,18311,15948
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,20,OVERTIME,145000,145000,145000
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,5000,5000,4500
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,319,CLOTHING,3500,3500,3500
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,54150,54150,18525
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,0,0,35625
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,4495880,4495880,4502301
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,0,0,3872
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,23519,23519,39091
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,20,OVERTIME,185000,185000,185000
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,12250,12250,11950
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,319,CLOTHING,10304,10304,10304
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,80513,80513,9263
LOCAL,0740,O'HARE REVENUE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,0,0,71250
GRANTS,0783,ILLINOIS DEPARTMENT OF TRANSPORTATION,58,OEMC,2855,TRAFFIC MGMT AUTH CONTROL AIDE,6,SALARY PROVISION,0,0,230000
GRANTS,0K68,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,45000000
GRANTS,0K69,EMERGENCY MANAGEMENT ASSISTANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,550000
GRANTS,0K70,PORT SECURITY GRANT,58,OEMC,2831,PORT SECURITY GRANT,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,4000000
GRANTS,0M02,OEMC,58,OEMC,2826,COM ED - WEATHERIZATION,140,PROFESSIONAL AND TECHNICAL SERVICES,47000,47000,47000
GRANTS,0M02,OEMC,58,OEMC,2835,NEXTEL FREQUENCY RECONFIG,140,PROFESSIONAL AND TECHNICAL SERVICES,493000,493000,493000
GRANTS,0M11,FEDERAL USEPA,58,OEMC,2888,HAZARD MITIGATION,140,PROFESSIONAL AND TECHNICAL SERVICES,442000,442000,442000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,URBAN AREAS SECURITY INITIATIV,140,PROFESSIONAL AND TECHNICAL SERVICES,10000000,10000000,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2884,METRO MEDICAL RESPONSE SYSTEM,140,PROFESSIONAL AND TECHNICAL SERVICES,282000,282000,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,5,SALARIES AND WAGES - ON PAYROLL,93036,93036,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,44,FRINGE BENEFITS,34662,34662,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,140,PROFESSIONAL AND TECHNICAL SERVICES,831302,831302,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2890,URBAN AREAS SECURITY INITIATIV,6,SALARY PROVISION,621992,621992,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2890,URBAN AREAS SECURITY INITIATIV,140,PROFESSIONAL AND TECHNICAL SERVICES,19378008,19378008,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2893,VIDEO SURVEILLANCE NETWORK,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000,1000000,30000
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,1757909,1757909,1994580
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,11,CONTRACT WAGE - SALARY,0,0,3014
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,15,SCHEDULE SALARY ADJUSTMENTS,9515,9515,17108
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,44,FRINGE BENEFITS,674913,674913,773275
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,35285446,35285446,22212023
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2831,PORT SECURITY GRANT,140,PROFESSIONAL AND TECHNICAL SERVICES,169000,169000,0
GRANTS,0N30,EMERGENCY MANAGEMENT ASSISTANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROFESSIONAL AND TECHNICAL SERVICES,514000,514000,0
GRANTS,0N31,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,39845000,39845000,39743105
GRANTS,0N32,PORT SECURITY GRANT,58,OEMC,2831,PORT SECURITY GRANT,140,PROFESSIONAL AND TECHNICAL SERVICES,402000,402000,402000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,270,LOCAL TRANSPORTATION,2400,1900,1900
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,410494535,410494535,438970887
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,0,0,12997
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,12,CONTRACT WAGE - PREVAILING RATE,3119,3119,3009
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,1549000,1549000,1254838
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,35350000,35350000,20000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,18986536,18986536,18715370
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,14962060,14962060,15442497
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,1002896,1002896,1000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOPERATIVE EDUCATION PROGRAM,2800000,2800000,4436380
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,39,STUDENT AS TRAINEES,7125,7125,7125
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,17402897,17402897,18039947
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,2900000,2900000,3255500
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,150000,150000,150000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,840000,840000,990000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,70,TUITION REIMBURSEMENT,425000,425000,425000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH / COMP TIME BUY-BACK,3000000,3000000,4000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,5683250,5683250,5046000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,130,POSTAGE,25463,25463,25463
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,138,IT MAINTENANCE,580000,580000,547000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,3753250,3753250,3795020
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,149,SOFTWARE MAINTENANCE AND LICENSING,4000,4000,4000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,157,RENTAL EQUIPMENT AND SERVICES,94876,94876,94876
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,159,LEASE PURCHASE AGREEMNT,82500,82500,82500
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,160,REPAIR/MAINT PROPERTY,13827,13827,13827
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,162,REPAIR/MAINT EQUIPMENT,1077887,1077887,1109589
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,166,"DUES, SUBSC & MEM",3800,3800,5150
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,169,TECHNICAL MEETING COSTS,5343,5343,5343
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,181,MOBILE COMMUNICATION SERVICES,392000,392000,392000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,186,PAGERS,400,400,400
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,189,TELEPHONE - NON-CENTREX BILLINGS,148800,148800,148800
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,190,TELEPHONE - NON-CENTREX BILLINGS,114000,114000,114700
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,196,DATA CIRCUITS,188000,188000,188000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,197,TELEPHONE - MAINTENANCE,7000,7000,6800
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,50000,49000,43000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,245,REIMBURSEMENT TO TRAVELERS,0,1500,6000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,318,OTHER FUEL,6000,6000,6000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,338,"LICENSE STICKER,TAG AND PLATES",3915,3915,3915
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,340,MATERIAL AND SUPPLIES,1256898,1256898,1281102
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,342,"DRUGS, MEDICINE AND CHEMICAL MATERIALS",764405,764405,767005
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,345,APPARATUS AND INSTRUMENTS,348000,348000,348000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,348,BOOKS AND RELATED MATERIAL,8983,8983,8405
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,350,STATIONERY AND OFFICE SUPPLIES,124758,124758,124758
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,360,REPAIR PARTS AND MATERIAL,231800,231800,256000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,422,OFFICE MACHINES,8000,8000,8000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,424,FURNITURE AND FURNISHINGS,110000,110000,115000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,931,TORT/NON-TORT JUDGMENT,2702000,2702000,2702000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,9000000,9000000,9000000
LOCAL,0100,CORPORATE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,9067,PHYSICAL EXAMS,310000,310000,1080000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,5761552,5761552,6170830
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,0,0,0
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,11837,11837,11018
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,130000,130000,130000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,195000,195000,213000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,159716,159716,244000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,24,COMPENSATORY TIME PAYMENT,50000,50000,54000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,28,COOPERATIVE EDUCATION PROGRAM,33000,33000,63000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,60,SPECIALTY PAY,132000,132000,240000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,61,DRIVER'S DIFFERENTIAL,50000,50000,55000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,62,REQUIRED CERTIFICATIONS,17000,17000,17000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,63,FITNESS BENEFIT,17650,17650,9000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,88,FURLOUGH / COMP TIME BUY-BACK,232466,232466,252000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,91,UNIFORM ALLOWANCE,67125,67125,75000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,45000,45000,45000
LOCAL,0610,MIDWAY AIRPORT FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,247500,247500,157500
LOCAL,0740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,5,SALARIES AND WAGES - ON PAYROLL,20650592,20650592,22724657
LOCAL,0740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,11,CONTRACT WAGE - SALARY,0,0,349
LOCAL,0740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,15,SCHEDULE SALARY ADJUSTMENTS,37767,37767,48332
LOCAL,0740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,20,OVERTIME,535000,535000,535000
LOCAL,0740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,690000,690000,854000
LOCAL,0740,O'HARE REVENUE FUND,59,FIRE DEPARTMENT,2005,FIRE DEPARTMENT,22,DUTY AVAILABILITY,506596,506596,860000
